Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Solar Azimuth Units,Panel Tilt Units,Panel Azimuth Units,Spectral Data Units,Version
NSRDB,69977,-,-,-,16.56,75.05,0,532,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,degrees,degrees,degrees,W/m^2/um,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Si (BPR),Si (Wacker),Si (Eurosil),"GaAs (Bauhuis et al., 2009)","InGap (Gray, 2008)","InGap (McGambridge, 2011)",CdTe,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle,0.2800 um,0.2805 um,0.2810 um,0.2815 um,0.2820 um,0.2825 um,0.2830 um,0.2835 um,0.2840 um,0.2845 um,0.2850 um,0.2855 um,0.2860 um,0.2865 um,0.2870 um,0.2875 um,0.2880 um,0.2885 um
2020,3,21,5,0,34.9,139,884,862,0,0.7,139,884,0,862,11.52,35.18,0.16,951,1.6,344,3.2,0.9874740207542649,0.9861948829488834,0.9892317702402437,1.000721679487041,1.0478198438739479,1.0441854671113366,1.0062476146458454,114.1197438485292,32.75135612894005,90,1.377884563712534e-17,2.1673182325141337e-16,8.796562621414484e-16,1.5088482380832075e-14,8.528277545892206e-14,2.67138560008947e-13,9.017451378970754e-13,1.5804006575469305e-12,2.2673541246550187e-11,6.276385225779396e-11,1.4288551305295732e-10,7.015700642547693e-10,2.538609205667294e-09,1.2386321298255606e-08,3.6511689185380896e-08,1.3450319783706318e-07,5.838353650342408e-07,1.6576721119180524e-06
2020,3,21,6,0,36.6,147,919,993,0,-0.1,147,919,0,993,9.87,23.06,0.16,950,1.5,338,2.9,0.9836498974481661,0.982530749572628,0.9858518993106432,0.9950298902772762,1.0447306431353802,1.0405876257772875,1.0013571426911216,132.71518394245538,17.366383584459314,90,2.3574167968740805e-16,3.819494486482017e-15,1.568432147302787e-14,2.669734420652243e-13,1.486986855709999e-12,4.575329953260117e-12,1.5084031910602726e-11,2.5990354895317974e-11,3.372858228025564e-10,8.841358703037058e-10,1.8578816562592924e-09,8.268171071768913e-09,2.870165708755212e-08,1.2741514030765559e-07,3.49075605459262e-07,1.1581013022452866e-06,4.3719385899380675e-06,1.149037932432476e-05
2020,3,21,7,0,37.7,151,928,1043,0,-0.4,151,928,0,1043,9.1,16.2,0.16,949,1.5,335,2.7,0.9825516703117018,0.9814648427935257,0.9849055706477089,0.993642813862965,1.04425958826144,1.0399545377708463,1.0002363526479907,173.80566033420507,1.7952870924556095,90,1.1293274093540693e-15,1.6681613487010684e-14,6.645118762008114e-14,1.0290286677444555e-12,5.4178625628009435e-12,1.6048710336476365e-11,5.086771521455278e-11,8.555892559832197e-11,1.0082169214537887e-09,2.5165054467804776e-09,5.032710836221939e-09,2.1120242811677135e-08,7.162452326849859e-08,3.0255842025747146e-07,8.020232896950927e-07,2.5285214155252107e-06,8.981347020436676e-06,2.2865597982636344e-05
2020,3,21,8,0,38.3,152,917,1010,0,-0.6,152,917,0,1010,8.67,20.74,0.16,947,1.5,335,2.6,0.9832656394972827,0.9821756594001156,0.9855076841758655,0.9944253074680701,1.0441137540837702,1.0399579092804279,1.0007920838629292,220.42337771070098,13.794037932768617,270,4.343218685482789e-16,6.779883280912375e-15,2.758645092240927e-14,4.5221363148110886e-13,2.4744751755247195e-12,7.480477119928786e-12,2.4348176647369877e-11,4.1482324097947354e-11,5.199806524319783e-10,1.3344595084062275e-09,2.75078765093803e-09,1.1971774869768793e-08,4.1183745878841855e-08,1.7926163488058893e-07,4.85965153042228e-07,1.5769817465706386e-06,5.811788573261833e-06,1.5091124723912837e-05
2020,3,21,9,0,38.3,153,883,900,0,-0.9,153,883,0,900,8.49,32.16,0.16,946,1.4,336,2.7,0.9851299422368277,0.9841302535008438,0.9869590937362624,0.9951731137905653,1.0406329161546362,1.0370147207643865,1.0006837987861155,242.85107727543073,29.227438154089832,270,2.2656616297969214e-17,3.742946599533253e-16,1.5496539734649312e-15,2.7821575184132794e-14,1.613416798749604e-13,5.134060046272651e-13,1.7596359608470957e-12,3.08158069227692e-12,4.53069255621202e-11,1.256845699061517e-10,2.8327417688067927e-10,1.3779923935851265e-09,4.961051529138627e-09,2.3848856682875856e-08,6.973057301439034e-08,2.5008605910689665e-07,1.0510210912017007e-06,2.927846339322599e-06
2020,3,21,10,0,37.7,144,814,715,0,-1.1,144,814,0,715,8.65,45.54,0.16,946,1.5,340,2.7,0.9909657366032519,0.9898441991694019,0.9920386686947927,1.002716202452128,1.041701678708776,1.0390564210682018,1.006711286982001,253.8011965758941,44.37991140039178,270,4.696571616598396e-18,7.029008802179653e-17,2.786085006965554e-16,4.4460499705787e-15,2.3770471867667548e-14,7.144364326275116e-14,2.290592370401817e-13,3.866176930181009e-13,4.892673566770618e-12,1.2640077358586287e-11,2.6468636069944245e-11,1.1889559519464255e-10,4.143146748188639e-10,1.8880114859726985e-09,5.356218672311724e-09,1.8616791967195126e-08,7.757599161194835e-08,2.1795414734736117e-07
2020,3,21,11,0,36.6,126,699,481,0,-1.1,126,699,0,481,9.2,59.55,0.16,946,1.5,344,2.7,0.9994887164651122,0.9985319959649905,0.9993297534268215,1.010496867078255,1.0324535383444204,1.031616001814627,1.011625531217923,260.5732720361775,59.208280412169145,270,1.2897818690373756e-18,1.9282247809515894e-17,7.639636340630082e-17,1.2167170395861337e-15,6.494296239211046e-15,1.9491583355639278e-14,6.23655235751176e-14,1.05149878557858e-13,1.3184521783931447e-12,3.3835806364820016e-12,7.0151250031274315e-12,3.096976199058175e-11,1.0691735298297602e-10,4.754328223836128e-10,1.3172506203022504e-09,4.394690042969028e-09,1.707603168512e-08,4.5750642554906056e-08
2020,3,21,12,0,33.5,91,473,223,0,0.5,91,473,0,223,12.22,73.8,0.16,946,1.5,350,1.5,1.013617556002828,1.0135734105550236,1.0115336082116908,1.0174639078617638,0.9911284238592065,0.9932884650489895,1.0132748413691297,265.6361051348591,62.14910814008174,270,3.7682919831791036e-19,5.6288648578096256e-18,2.229489318562547e-17,3.547576100035432e-16,1.8921097480662865e-15,5.676432894802081e-15,1.8153887236671825e-14,3.0597847623691645e-14,3.8306724231148877e-13,9.82310350685791e-13,2.0343563835029237e-12,8.970266664657642e-12,3.095180304886519e-11,1.374401150619276e-10,3.804390368643391e-10,1.2672556771424194e-09,4.912186725275862e-09,1.3140975468830311e-08
2020,3,21,13,0,29.2,14,20,14,0,1.7,14,20,0,14,17.08,-9999,0.16,947,1.5,351,1.1,0,0,0,0,0,0,0,270.03708337775134,5.229377506940324,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,14,0,27.9,0,0,0,0,2.2,0,0,1,0,19.1,-9999,0.16,948,1.6,346,1.1,0,0,0,0,0,0,0,274.40462322017703,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,15,0,26.7,0,0,0,0,3.3,0,0,0,0,22.2,-9999,0.16,949,1.6,339,1.2,0,0,0,0,0,0,0,279.3395334710559,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,16,0,25.5,0,0,0,0,4.6,0,0,0,0,26,-9999,0.16,949,1.6,333,1.2,0,0,0,0,0,0,0,285.7644260789635,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,17,0,24.3,0,0,0,0,5.7,0,0,0,0,30.15,-9999,0.16,949,1.6,330,1.2,0,0,0,0,0,0,0,295.6908910253493,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,18,0,23.2,0,0,0,0,6.6,0,0,0,0,34.31,-9999,0.16,949,1.6,328,1.3,0,0,0,0,0,0,0,314.62936802190825,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,19,0,22.2,0,0,0,0,7.4,0,0,0,0,38.43,-9999,0.16,949,1.6,330,1.4,0,0,0,0,0,0,0,354.3101878971257,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,20,0,21.4,0,0,0,0,7.9,0,0,0,0,41.96,-9999,0.16,948,1.7,337,1.6,0,0,0,0,0,0,0,38.60729568036726,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,21,0,20.6,0,0,0,0,8.2,0,0,0,0,44.8,-9999,0.16,948,1.7,345,1.7,0,0,0,0,0,0,0,61.06437767496266,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,22,0,20,0,0,0,0,8.1,0,0,0,0,46.24,-9999,0.16,948,1.7,352,1.7,0,0,0,0,0,0,0,72.29906844323614,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,23,0,19.4,0,0,0,0,7.8,0,0,0,0,46.9,-9999,0.16,949,1.7,0,1.6,0,0,0,0,0,0,0,79.2511833636674,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,0,0,18.8,0,0,0,0,7.2,0,0,0,0,46.97,-9999,0.16,950,1.7,8,1.5,0,0,0,0,0,0,0,84.39952515202884,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,1,0,20.4,0,0,0,0,6.6,0,0,0,0,40.68,-9999,0.16,950,1.7,19,2.3,0,0,0,0,0,0,0,88.81117813777774,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,2,0,24.1,75,410,168,0,5.6,75,410,0,168,30.33,76.95,0.16,951,1.7,35,2.9,1.0190205555235836,1.0191722571956248,1.0163705101993843,1.0217266991807563,0.9764287809984479,0.9791406805739585,1.0160860334802857,93.118710172237,39.29436291721808,90,4.307256160123579e-19,6.422616228337782e-18,2.5416996598367574e-17,4.0358845731854577e-16,2.1505536770278604e-15,6.442040013314118e-15,2.0575107144419116e-14,3.503916367006056e-14,4.326120166617317e-13,1.1076236347062663e-12,2.3157801091910814e-12,1.0188477281717813e-11,3.511653159248619e-11,1.555523621488241e-10,4.2528972468120806e-10,1.4284677022617552e-09,5.5217266051717295e-09,1.4740890810851969e-08
2020,3,22,3,0,29.6,115,671,423,0,2.5,115,671,0,423,17.71,62.66,0.16,952,1.7,70,4.1,1.0035249647886604,1.002379103546694,1.003009014844459,1.0173881325716452,1.0358877861137712,1.035522942125372,1.0177710452957451,97.91029785328436,62.43707259436593,90,9.313321867662014e-19,1.3779249878282776e-17,5.5154712335186886e-17,8.786104070865817e-16,4.691701555910027e-15,1.4077755983913725e-14,4.5065237610552034e-14,7.598956845848859e-14,9.52512008887108e-13,2.4455918674475516e-12,5.072088189736088e-12,2.2631055908165965e-11,7.813869351630359e-11,3.47434775061156e-10,9.521378748963893e-10,3.2119520174545388e-09,1.24804150051791e-08,3.343185389435218e-08
2020,3,22,4,0,33.2,137,795,663,0,1.6,137,795,0,663,13.45,48.55,0.16,952,1.7,78,4.2,0.9940010202481833,0.9926558039841151,0.9948390481716145,1.008652551890175,1.0470288108783465,1.044668411809806,1.0122369248013847,104.07528639976431,47.682285860929504,90,3.5168462435879804e-18,5.204671838554498e-17,2.083293193233817e-16,3.3201243457966517e-15,1.773717338896883e-14,5.323644419917367e-14,1.7049028509929972e-13,2.875023274837977e-13,3.6131064688029165e-12,9.292813931890144e-12,1.932694551533219e-11,8.667276533549455e-11,3.0010400865713685e-10,1.345619608665341e-09,3.7201397371156005e-09,1.275470352940174e-08,5.116576983498571e-08,1.4042896365696515e-07
2020,3,22,5,0,35.3,151,861,857,0,1.7,151,861,0,857,12.07,34.92,0.16,951,1.7,79,3.4,0.988400333014097,0.9870831807723788,0.9900600351031427,1.002475049871787,1.0488635335027034,1.0454421489807009,1.0077466353706184,113.57937792114194,32.613405938933504,90,1.35175207307399e-17,2.1382942724284443e-16,8.700758262668379e-16,1.5029044551882677e-14,8.53378436236306e-14,2.681772234194958e-13,9.084387811497875e-13,1.5950508008296151e-12,2.304748159247896e-11,6.399176261353272e-11,1.460634398498401e-10,7.18928204042642e-10,2.6036813012938323e-09,1.2716444746688281e-08,3.751555858024881e-08,1.3822004211000417e-07,5.997477542997424e-07,1.701837152610868e-06
2020,3,22,6,0,36.8,148,910,987,0,1.9,148,910,0,987,11.28,22.73,0.16,950,1.7,77,2.5,0.9850580955260666,0.9837383126044107,0.987262787316688,0.9989466541230388,1.05019711025824,1.0460276227915715,1.0053510651207165,132.13221837377125,17.254921970643153,90,2.5485378047625944e-16,4.112769518470085e-15,1.686245002591536e-14,2.857849580179041e-13,1.5875978838349748e-12,4.8780320377043e-12,1.6042362873575464e-11,2.761106672685421e-11,3.5655948554081005e-10,9.324828081629507e-10,1.95457043030983e-09,8.671525621193261e-09,3.0066291029990706e-08,1.3311649372398897e-07,3.6405463836928167e-07,1.204604492799836e-06,4.530804367260163e-06,1.1893307460661056e-05
2020,3,22,7,0,37.8,150,922,1037,0,2,150,922,0,1037,10.77,15.8,0.16,949,1.7,68,1.8,0.9839668774817943,0.9826818395209636,0.9863246387220366,0.9975314587237304,1.0496645270535323,1.04533139593386,1.00420340167307,173.92741848922105,1.7143754951956822,90,1.211074334134108e-15,1.780732601800702e-14,7.077930557360045e-14,1.0913494498931803e-12,5.7315598877498814e-12,1.6946976520471295e-11,5.359432119302185e-11,9.00903868410463e-11,1.0567125051964234e-09,2.6319488222247688e-09,5.250424111838258e-09,2.1979999189896775e-08,7.44411943713746e-08,3.138222188798058e-07,8.303148250286994e-07,2.6123627911257247e-06,9.255934767136778e-06,2.3530998387006918e-05
2020,3,22,8,0,38.4,149,914,1005,0,2,149,914,0,1005,10.44,20.48,0.16,948,1.7,51,1.4,0.9846649215223958,0.9833661458561075,0.9869213215397273,0.9983855802353767,1.0498049167597552,1.0455950447281335,1.004864791472972,221.29121712664326,13.843161485315761,270,4.590653176254252e-16,7.143850657941052e-15,2.903236385458805e-14,4.746707989747308e-13,2.590765871790069e-12,7.823116378567646e-12,2.5420938636899542e-11,4.32775720903807e-11,5.406247278831655e-10,1.3853310266227087e-09,2.8495384493303013e-09,1.237573098879525e-08,4.253578983825076e-08,1.8488367782623352e-07,5.004676110827064e-07,1.6214603771725527e-06,5.963022547170035e-06,1.546286728306481e-05
2020,3,22,9,0,38.4,154,865,888,0,1.9,154,865,0,888,10.35,32.02,0.16,947,1.8,40,1.4,0.9882366448274523,0.9868586697924854,0.9899932287738353,1.00321876895996,1.0508891502547981,1.0473740093059252,1.0086789202879904,243.559222372508,29.24674392934216,270,2.2580586039595686e-17,3.715434983148159e-16,1.5525612762603446e-15,2.7768948759370777e-14,1.6261042610875079e-13,5.143330306266138e-13,1.77787352450582e-12,3.115238098492079e-12,4.586593334199021e-11,1.2730350683700515e-10,2.871138123271802e-10,1.396793290014957e-09,5.028696492108766e-09,2.416140399666859e-08,7.062171643812901e-08,2.5314985482072343e-07,1.062748680462545e-06,2.9601467425256832e-06
2020,3,22,10,0,38,143,805,708,0,1.7,143,805,0,708,10.42,45.46,0.16,946,1.8,36,1.5,0.9932047097555098,0.9917930686907398,0.9942148973427588,1.0087972134991066,1.0495707378006347,1.0470188258363604,1.0127398218015797,254.35170984994429,44.37406787414288,270,4.612247867001107e-18,6.903328618732512e-17,2.736237784562146e-16,4.3669481374772126e-15,2.3345682678046424e-14,7.017032726805392e-14,2.2500756208941143e-13,3.797937090428622e-13,4.807796601536062e-12,1.2424288519004665e-11,2.602669421616063e-11,1.1700362569489828e-10,4.078771463660545e-10,1.8603076490014026e-09,5.282832171462928e-09,1.8388469649118782e-08,7.679352274714102e-08,2.1606632254309924e-07
2020,3,22,11,0,37,124,695,476,0,1.6,124,695,0,476,10.93,59.5,0.16,946,1.8,33,1.6,1.001701420292426,1.0004325688190532,1.0014681734655237,1.0169414845197018,1.0410129996687005,1.040286242928717,1.0180052091494585,261.0345063781109,59.18363427495109,270,1.272278522712603e-18,1.9017879303374168e-17,7.535595071717908e-17,1.2000943028042981e-15,6.405377381824129e-15,1.9224274539234744e-14,6.151349046097599e-14,1.0370367169769364e-13,1.3003298724391554e-12,3.33703677476693e-12,6.918331358639548e-12,3.0540711362323463e-11,1.05444626278869e-10,4.688094796545099e-10,1.2988445641473993e-09,4.333462148432956e-09,1.6836666710497516e-08,4.5106994604207315e-08
2020,3,22,12,0,34.4,88,476,222,0,3.7,88,476,0,222,14.65,73.75,0.16,947,1.8,32,0.9,1.0156780435838941,1.015345858478387,1.0134759086335823,1.023953841095915,0.9994950476079458,1.0018595064124305,1.0195878646268532,266.05177498245513,62.736440743364284,270,3.6875045824200535e-19,5.4508970364563616e-18,2.1810171594730746e-17,3.43411288215551e-16,1.8518223556816793e-15,5.495402446295172e-15,1.7768350085537113e-14,2.9951896177299626e-14,3.7485636111849917e-13,9.61260312323956e-13,1.991843518362249e-12,8.78223922267975e-12,3.0307879557606445e-11,1.3453510589156692e-10,3.725401900732859e-10,1.2405442898301966e-09,4.809422131601932e-09,1.2870743917318526e-08
2020,3,22,13,0,31.2,13,30,14,0,4.3,13,30,0,14,18.27,-9999,0.16,947,1.9,18,0.6,0,0,0,0,0,0,0,270.4368566587377,5.325902792067154,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,14,0,29.3,0,0,0,0,4.7,0,0,1,0,21.03,-9999,0.16,948,2,317,0.4,0,0,0,0,0,0,0,274.8134908332337,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,15,0,28.1,0,0,0,0,6.3,0,0,0,0,25.09,-9999,0.16,949,2.1,271,0.7,0,0,0,0,0,0,0,279.78478756929184,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,16,0,27.6,0,0,0,0,8.8,0,0,0,0,30.6,-9999,0.16,950,2.3,257,1.6,0,0,0,0,0,0,0,286.2832922962642,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,17,0,26,0,0,0,0,11.5,0,0,0,0,40.39,-9999,0.16,950,2.4,257,2.7,0,0,0,0,0,0,0,296.3379013653059,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,18,0,24,0,0,0,0,13.8,0,0,0,0,53.02,-9999,0.16,950,2.5,261,2.8,0,0,0,0,0,0,0,315.4239918341095,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,19,0,23,0,0,0,0,15.5,0,0,0,0,62.86,-9999,0.16,949,2.5,265,2.5,0,0,0,0,0,0,0,354.6782049860399,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,20,0,22.2,0,0,0,0,16.5,0,0,0,0,70.23,-9999,0.16,948,2.5,272,2.2,0,0,0,0,0,0,0,38.13715349931101,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,21,0,21.6,0,0,0,0,16.9,0,0,0,0,74.81,-9999,0.16,948,2.5,284,2,0,0,0,0,0,0,0,60.53252401711234,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,22,0,21,0,0,0,0,16.8,0,0,0,0,76.82,-9999,0.16,948,2.5,299,1.7,0,0,0,0,0,0,0,71.84269302815778,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,23,0,20.5,0,0,0,0,16.1,0,0,0,0,75.95,-9999,0.16,948,2.5,315,1.4,0,0,0,0,0,0,0,78.85198242287794,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,23,0,0,20.2,0,0,0,0,15,0,0,0,0,72.2,-9999,0.16,948,2.4,331,1.3,0,0,0,0,0,0,0,84.03205039320437,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,23,1,0,21.5,0,0,0,0,13.7,0,0,0,0,60.99,-9999,0.16,949,2.4,349,2.1,0,0,0,0,0,0,0,88.45431499195263,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,23,2,0,25.4,81,356,163,0,11.5,81,356,0,163,41.85,76.76,0.16,950,2.3,17,2.5,1.0212847589900478,1.021384475726395,1.0182129245127678,1.0277256352176318,0.9774544641843067,0.9811312921832863,1.0209328442371906,92.75309819062397,40.13314830421533,90,3.993672502303607e-19,5.954694353687126e-18,2.3565965802335003e-17,3.7402454872148936e-16,1.9927565551435107e-15,5.9717008691939145e-15,1.9072834475927198e-14,3.246650099099325e-14,4.0077013294734184e-13,1.037531988640366e-12,2.1458783752752722e-12,9.436040172616168e-12,3.2523109586462394e-11,1.4409968546427685e-10,3.9376093325432447e-10,1.322838982940042e-09,5.11004010086159e-09,1.3639994405774761e-08
2020,3,23,3,0,30.8,128,613,411,0,7.7,128,613,0,411,23.66,62.47,0.16,950,2.3,61,3,1.0073627367644489,1.0058837040989295,1.0065238509523884,1.0271955777546518,1.0453062514070917,1.0456662707504032,1.0267906544350853,97.51445126944861,62.264255934298546,90,8.595124579824077e-19,1.2849302908767987e-17,5.092085757187374e-17,8.106251690563789e-16,4.328270839006142e-15,1.2991686905413895e-14,4.157014164507433e-14,7.084232943141995e-14,8.782921578855234e-13,2.2791947135761426e-12,4.726503357825431e-12,2.085556210551645e-11,7.200302977670876e-11,3.200906878237111e-10,8.770584836200308e-10,2.957485410510414e-09,1.1485773089772985e-08,3.0760379441723054e-08
2020,3,23,4,0,34.1,154,744,648,0,6.6,154,744,0,648,18.17,48.34,0.16,950,2.2,86,3.1,0.9974967909212089,0.9958538940568895,0.9980686636082235,1.0169765332034297,1.0551527537122598,1.0533505894893713,1.0199444977418475,103.62123922366277,47.5238162146011,90,3.22901131284502e-18,4.828632399396333e-17,1.9133462161378003e-16,3.0476710777308024e-15,1.627940414080192e-14,4.887862460316415e-14,1.5647637431158788e-13,2.666841767528924e-13,3.3154639235442424e-12,8.620664660313714e-12,1.7934251675027677e-11,7.960771931436837e-11,2.7574589492850396e-10,1.237584060196434e-09,3.425384232787637e-09,1.1768928043012372e-08,4.74011178128367e-08,1.3048148516862512e-07
2020,3,23,5,0,36.4,169,814,839,0,6.2,169,814,0,839,15.6,34.67,0.16,950,2.2,99,2.8,0.9919203580357866,0.9902975006554647,0.9933380573535343,1.01064895620401,1.0571087975781137,1.054164556438661,1.0153925334946785,113.0329993716814,32.47564166624885,90,1.267374192730255e-17,2.0210785472150154e-16,8.253155580552877e-16,1.4389484714132043e-14,8.224070540190058e-14,2.5971433260496005e-13,8.841712246175499e-13,1.5558865047415933e-12,2.2715287646733033e-11,6.382104168476392e-11,1.4521075166513591e-10,7.174301867391456e-10,2.601778391644867e-09,1.2741897440029136e-08,3.7617970522059e-08,1.3883103735307156e-07,6.023081680982845e-07,1.7096211019594851e-06
2020,3,23,6,0,38,184,841,961,0,6,184,841,0,961,14.14,22.4,0.16,949,2.2,106,2.3,0.9889773848245815,0.9874461063061784,0.9907994246411367,1.0067019194947688,1.0557537716690997,1.0523532967446645,1.012181355731534,131.53430309267327,17.1435920411501,90,2.640161783023358e-16,4.247702037667593e-15,1.74622000598465e-14,2.93806672602419e-13,1.6282177825575062e-12,4.994442018489334e-12,1.646040218011508e-11,2.8207244484861413e-11,3.638138130576372e-10,9.460685876450943e-10,1.9776834936785323e-09,8.750397240980501e-09,3.030176296460274e-08,1.337522896018215e-07,3.665562208308795e-07,1.2050924353721665e-06,4.518144420486567e-06,1.184092365885063e-05
2020,3,23,7,0,38.9,190,853,1012,0,5.9,190,853,0,1012,13.37,15.4,0.16,947,2.2,106,1.6,0.9878783137606535,0.9863897869795384,0.9898499917780291,1.0051568063810905,1.0549407801561863,1.0513762542464598,1.0108978550264958,174.05660327129522,1.633473958531681,90,1.263492057454051e-15,1.84399212241288e-14,7.318473618218453e-14,1.122745788765275e-12,5.899189308025918e-12,1.735004151449888e-11,5.4788660362316774e-11,9.195528817891034e-11,1.073214808719628e-09,2.6670819247095004e-09,5.307202223902304e-09,2.2150853308148327e-08,7.490433513077129e-08,3.149761047115584e-07,8.324926368124879e-07,2.6106100810872246e-06,9.219523653673533e-06,2.3397643436714723e-05
2020,3,23,8,0,39.4,186,844,978,0,5.8,186,844,0,978,12.88,20.22,0.16,946,2.2,92,1,0.98859364075996,0.9870888467960116,0.9904600689158696,1.0060841517016519,1.0551703337858664,1.0517395005978916,1.0116218128157983,222.1801441195947,13.892429678934604,270,4.677257816720239e-16,7.282805195654979e-15,2.946718001540448e-14,4.817876635842718e-13,2.6157260359114472e-12,7.916850684304852e-12,2.5593482632435593e-11,4.353006867089891e-11,5.417852977578427e-10,1.3860489211633325e-09,2.845799232383049e-09,1.2327912300842596e-08,4.2314909859847927e-08,1.8362627812130415e-07,4.964879444205513e-07,1.6048857969215841e-06,5.886419223914638e-06,1.5243736831997953e-05
2020,3,23,9,0,39.4,175,818,870,0,5.5,175,818,0,870,12.66,31.89,0.16,945,2.2,72,1,0.9911170438338561,0.9895358193989503,0.9926282693380084,1.0094544189651777,1.0562947915948844,1.0532704382750517,1.014343043921057,244.2724408052488,29.266337833442897,270,2.1420422012243844e-17,3.5807897605415476e-16,1.4893972314338026e-15,2.7021988614694557e-14,1.5776121568474994e-13,5.037641438280717e-13,1.734330621642669e-12,3.063269065161224e-12,4.502124108252018e-11,1.2520801520435722e-10,2.828209375432641e-10,1.3778502826394094e-09,4.989859977024889e-09,2.399929815535514e-08,6.981218823656557e-08,2.515349736592184e-07,1.0556682973093061e-06,2.9239063896872405e-06
2020,3,23,10,0,38.9,161,755,692,0,5.3,161,755,0,692,12.79,45.38,0.16,945,2.2,60,1,0.9961009861519033,0.9944930007222571,0.9968481597739891,1.0151657992138365,1.0548439916099017,1.0528456960692887,1.0184671258435816,254.90338400463168,44.36861065691682,270,4.209076607401761e-18,6.298796441587761e-17,2.4970025955948695e-16,3.982948767436782e-15,2.130231423750241e-14,6.40076244790884e-14,2.0533265951288447e-13,3.5032855233381967e-13,4.387953965118969e-12,1.1346413652742423e-11,2.3796996637311613e-11,1.0712177078877053e-10,3.775919801101763e-10,1.725571823586147e-09,4.8598262178655984e-09,1.7139566937221092e-08,7.192951357980075e-08,2.009970936362711e-07
